kappa_target,kappa_actual,src_type,sparsity,noise_level,run_id,method,track,m,n,mse,support_recall,support_precision,rel_err,smooth_err,corr
50,33.39726603569991,pure_sparse,0.671111576995515,0.01,6,Lasso,simulation,8,10,0.238401445808123,1.0,0.4,0.35807779037793475,1.0066227675276276,0.9337772345633716
50,33.39726603569991,pure_sparse,0.671111576995515,0.01,6,Ridge,simulation,8,10,0.0746092399444939,1.0,0.4,0.20031766553113664,0.557389958479635,0.9803474069373165
50,33.39726603569991,pure_sparse,0.671111576995515,0.01,6,OMP,simulation,8,10,0.24025503308569976,0.75,0.75,0.35946713449929246,0.9253665006446514,0.9339821889964092
50,20.971572161961447,pure_sparse,0.7274390984894004,0.01,7,EN,simulation,8,10,9.624279642568932e-05,1.0,0.75,0.009698572057919172,0.0210885305925268,0.99996092718769
50,20.971572161961447,pure_sparse,0.7274390984894004,0.01,7,Lasso,simulation,8,10,9.576844695408161e-05,1.0,0.75,0.009674641980435498,0.021037148536382833,0.9999611233542962
50,20.971572161961447,pure_sparse,0.7274390984894004,0.01,7,Ridge,simulation,8,10,0.01582817784908306,1.0,0.3,0.12437673181606601,0.0665504201258238,0.9924370312814632
50,20.971572161961447,pure_sparse,0.7274390984894004,0.01,7,OMP,simulation,8,10,0.35396943891601,0.6666666666666666,0.5,0.5881750036972528,1.211328434568184,0.8782847610228995
50,32.51842239375889,pure_sparse,0.6554525426756136,0.01,8,EN,simulation,8,10,0.010004999357516454,1.0,0.4444444444444444,0.0799658226921347,0.12620731867437662,0.99756129628693
50,32.51842239375889,pure_sparse,0.6554525426756136,0.01,8,Lasso,simulation,8,10,0.009185344259553625,1.0,0.4444444444444444,0.07662025554007862,0.12082418875620693,0.9977729691025697
50,32.51842239375889,pure_sparse,0.6554525426756136,0.01,8,Ridge,simulation,8,10,0.03200319900448802,1.0,0.4,0.1430186166971409,0.08145241670893544,0.9898031679013529
